sector,item,quarter,Balances
Households,Provision for calls under standardised guarantees,2020K2,0
Households,Provision for calls under standardised guarantees,2020K3,0
Households,Provision for calls under standardised guarantees,2020K4,0
Households,Provision for calls under standardised guarantees,2021K1,0
Households,Provision for calls under standardised guarantees,2021K2,0
Households,Provision for calls under standardised guarantees,2021K3,0
Households,Provision for calls under standardised guarantees,2021K4,0
Households,Provision for calls under standardised guarantees,2022K1,0
Households,Provision for calls under standardised guarantees,2022K2,0
Households,Provision for calls under standardised guarantees,2022K3,0
Households,Provision for calls under standardised guarantees,2022K4,0
Households,Provision for calls under standardised guarantees,2023K1,0
Households,Provision for calls under standardised guarantees,2023K2,0
Households,Provision for calls under standardised guarantees,2023K3,0
Households,Provision for calls under standardised guarantees,2023K4,0
Households,Provision for calls under standardised guarantees,2024K1,0
Households,Provision for calls under standardised guarantees,2024K2,0
Households,Provision for calls under standardised guarantees,2024K3,0
Households,Provision for calls under standardised guarantees,2024K4,0
Households,Provision for calls under standardised guarantees,2025K1,0
Households,Provision for calls under standardised guarantees,2025K2,0
Households,Provision for calls under standardised guarantees,2025K3,0
Households,Provision for calls under standardised guarantees,2025K4,0
Households,Provision for calls under standardised guarantees,2026K1,0
Households,Financial derivatives and employee stock options,1996K1,0
Households,Financial derivatives and employee stock options,1996K2,0
Households,Financial derivatives and employee stock options,1996K3,0
Households,Financial derivatives and employee stock options,1996K4,0
Households,Financial derivatives and employee stock options,1997K1,0
Households,Financial derivatives and employee stock options,1997K2,0
Households,Financial derivatives and employee stock options,1997K3,0
Households,Financial derivatives and employee stock options,1997K4,0
Households,Financial derivatives and employee stock options,1998K1,0
Households,Financial derivatives and employee stock options,1998K2,0
Households,Financial derivatives and employee stock options,1998K3,0
Households,Financial derivatives and employee stock options,1998K4,0
Households,Financial derivatives and employee stock options,1999K1,0
Households,Financial derivatives and employee stock options,1999K2,0
Households,Financial derivatives and employee stock options,1999K3,0
Households,Financial derivatives and employee stock options,1999K4,0
Households,Financial derivatives and employee stock options,2000K1,0
Households,Financial derivatives and employee stock options,2000K2,0
Households,Financial derivatives and employee stock options,2000K3,0
Households,Financial derivatives and employee stock options,2000K4,0
Households,Financial derivatives and employee stock options,2001K1,0
Households,Financial derivatives and employee stock options,2001K2,0
Households,Financial derivatives and employee stock options,2001K3,0
Households,Financial derivatives and employee stock options,2001K4,0
Households,Financial derivatives and employee stock options,2002K1,0
Households,Financial derivatives and employee stock options,2002K2,0
Households,Financial derivatives and employee stock options,2002K3,0
Households,Financial derivatives and employee stock options,2002K4,0
Households,Financial derivatives and employee stock options,2003K1,0
Households,Financial derivatives and employee stock options,2003K2,0
Households,Financial derivatives and employee stock options,2003K3,0
Households,Financial derivatives and employee stock options,2003K4,0
Households,Financial derivatives and employee stock options,2004K1,0
Households,Financial derivatives and employee stock options,2004K2,0
Households,Financial derivatives and employee stock options,2004K3,0
Households,Financial derivatives and employee stock options,2004K4,0
Households,Financial derivatives and employee stock options,2005K1,0
Households,Financial derivatives and employee stock options,2005K2,0
Households,Financial derivatives and employee stock options,2005K3,0
Households,Financial derivatives and employee stock options,2005K4,0
Households,Financial derivatives and employee stock options,2006K1,6441
Households,Financial derivatives and employee stock options,2006K2,6452
Households,Financial derivatives and employee stock options,2006K3,6841
Households,Financial derivatives and employee stock options,2006K4,10518
Households,Financial derivatives and employee stock options,2007K1,10301
Households,Financial derivatives and employee stock options,2007K2,14048
Households,Financial derivatives and employee stock options,2007K3,11871
Households,Financial derivatives and employee stock options,2007K4,10663
Households,Financial derivatives and employee stock options,2008K1,7229
Households,Financial derivatives and employee stock options,2008K2,1383
Households,Financial derivatives and employee stock options,2008K3,1359
Households,Financial derivatives and employee stock options,2008K4,2401
Households,Financial derivatives and employee stock options,2009K1,1401
Households,Financial derivatives and employee stock options,2009K2,971
Households,Financial derivatives and employee stock options,2009K3,894
Households,Financial derivatives and employee stock options,2009K4,753
Households,Financial derivatives and employee stock options,2010K1,764
Households,Financial derivatives and employee stock options,2010K2,542
Households,Financial derivatives and employee stock options,2010K3,558
Households,Financial derivatives and employee stock options,2010K4,653
Households,Financial derivatives and employee stock options,2011K1,428
Households,Financial derivatives and employee stock options,2011K2,445
Households,Financial derivatives and employee stock options,2011K3,588
Households,Financial derivatives and employee stock options,2011K4,373
Households,Financial derivatives and employee stock options,2012K1,382
Households,Financial derivatives and employee stock options,2012K2,344
Households,Financial derivatives and employee stock options,2012K3,314
Households,Financial derivatives and employee stock options,2012K4,296
Households,Financial derivatives and employee stock options,2013K1,383
Households,Financial derivatives and employee stock options,2013K2,318
Households,Financial derivatives and employee stock options,2013K3,296
Households,Financial derivatives and employee stock options,2013K4,322
Households,Financial derivatives and employee stock options,2014K1,235
Households,Financial derivatives and employee stock options,2014K2,335
Households,Financial derivatives and employee stock options,2014K3,356
Households,Financial derivatives and employee stock options,2014K4,381
Households,Financial derivatives and employee stock options,2015K1,427
Households,Financial derivatives and employee stock options,2015K2,322
Households,Financial derivatives and employee stock options,2015K3,333
Households,Financial derivatives and employee stock options,2015K4,376
Households,Financial derivatives and employee stock options,2016K1,310
Households,Financial derivatives and employee stock options,2016K2,373
Households,Financial derivatives and employee stock options,2016K3,355
Households,Financial derivatives and employee stock options,2016K4,312
Households,Financial derivatives and employee stock options,2017K1,407
Households,Financial derivatives and employee stock options,2017K2,363
Households,Financial derivatives and employee stock options,2017K3,343
Households,Financial derivatives and employee stock options,2017K4,509
Households,Financial derivatives and employee stock options,2018K1,475
Households,Financial derivatives and employee stock options,2018K2,419
Households,Financial derivatives and employee stock options,2018K3,347
Households,Financial derivatives and employee stock options,2018K4,196
Households,Financial derivatives and employee stock options,2019K1,217
Households,Financial derivatives and employee stock options,2019K2,231
Households,Financial derivatives and employee stock options,2019K3,191
Households,Financial derivatives and employee stock options,2019K4,126
Households,Financial derivatives and employee stock options,2020K1,582
Households,Financial derivatives and employee stock options,2020K2,505
Households,Financial derivatives and employee stock options,2020K3,491
Households,Financial derivatives and employee stock options,2020K4,450
Households,Financial derivatives and employee stock options,2021K1,397
Households,Financial derivatives and employee stock options,2021K2,397
Households,Financial derivatives and employee stock options,2021K3,398
Households,Financial derivatives and employee stock options,2021K4,358
Households,Financial derivatives and employee stock options,2022K1,278
Households,Financial derivatives and employee stock options,2022K2,250
Households,Financial derivatives and employee stock options,2022K3,257
Households,Financial derivatives and employee stock options,2022K4,174
Households,Financial derivatives and employee stock options,2023K1,188
Households,Financial derivatives and employee stock options,2023K2,180
Households,Financial derivatives and employee stock options,2023K3,140
Households,Financial derivatives and employee stock options,2023K4,192
Households,Financial derivatives and employee stock options,2024K1,167
Households,Financial derivatives and employee stock options,2024K2,164
Households,Financial derivatives and employee stock options,2024K3,200
Households,Financial derivatives and employee stock options,2024K4,141
Households,Financial derivatives and employee stock options,2025K1,134
Households,Financial derivatives and employee stock options,2025K2,164
Households,Financial derivatives and employee stock options,2025K3,145
Households,Financial derivatives and employee stock options,2025K4,124
Households,Financial derivatives and employee stock options,2026K1,113
Households,Trade credits and advances,1996K1,8964
Households,Trade credits and advances,1996K2,9090
Households,Trade credits and advances,1996K3,9216
Households,Trade credits and advances,1996K4,9341
Households,Trade credits and advances,1997K1,9469
Households,Trade credits and advances,1997K2,9767
Households,Trade credits and advances,1997K3,10065
Households,Trade credits and advances,1997K4,10362
