date,value
2013-08-02,103.35345
2013-08-05,103.58194
2013-08-06,103.37055
2013-08-07,103.43526
2013-08-08,102.80651
2013-08-09,102.75182
2013-08-12,102.94796
2013-08-13,102.79363
2013-08-14,102.68732
2013-08-15,102.26794
2013-08-16,102.7062
2013-08-19,102.82298
2013-08-20,102.73136
2013-08-21,102.9359
2013-08-22,103.17821000000001
2013-08-23,102.65344
2013-08-26,102.45035
2013-08-27,102.55769
2013-08-28,101.87729
2013-08-29,102.57435
2013-08-30,103.05469
2013-09-02,103.37678
2013-09-03,103.10722
2013-09-04,103.23083
2013-09-05,103.24248
2013-09-06,103.65426
2013-09-09,103.61805
2013-09-10,102.96351
2013-09-11,102.8768
2013-09-12,102.81575
2013-09-13,102.83269
2013-09-16,103.12215
2013-09-17,102.66797
2013-09-18,102.38247
2013-09-19,101.75657
2013-09-20,101.31582
2013-09-23,101.48353
2013-09-24,101.73534
2013-09-25,102.05243
2013-09-26,102.37396
2013-09-27,102.36709
2013-09-30,102.3554
2013-10-01,101.68768
2013-10-02,101.83418
2013-10-03,101.95577
2013-10-04,101.90609
2013-10-07,102.9637
2013-10-08,102.53391
2013-10-09,102.91886
2013-10-10,103.22573
2013-10-11,103.67986
2013-10-14,103.55153
2013-10-15,103.25646
2013-10-16,103.92689
2013-10-17,103.50409
2013-10-18,103.26886
2013-10-21,103.46912
2013-10-22,103.1627
2013-10-23,103.21117
2013-10-24,103.22878
2013-10-25,102.66931
2013-10-28,102.36758
2013-10-29,102.9008
2013-10-30,103.04127
2013-10-31,103.44916
2013-11-01,103.98538
2013-11-04,103.92207
2013-11-05,104.00064
2013-11-06,103.66598
2013-11-07,103.58908
2013-11-08,103.73158
2013-11-11,104.10334
2013-11-12,104.34063
2013-11-13,105.25464
2013-11-14,105.46296
2013-11-15,105.47696
2013-11-18,105.47502
2013-11-19,105.20586
2013-11-20,105.47055
2013-11-21,105.3601
2013-11-22,104.78128
2013-11-25,104.80151
2013-11-26,104.25977
2013-11-27,104.66963
2013-11-28,104.79511
2013-11-29,104.77142
2013-12-02,103.99105
2013-12-03,104.0421
2013-12-04,103.62209
2013-12-05,103.68168
2013-12-06,103.81593
2013-12-09,104.3034
2013-12-10,105.13914
2013-12-11,105.13263
2013-12-12,105.42063
2013-12-13,106.01556
2013-12-16,105.29347
2013-12-17,105.41761
2013-12-18,104.9042
2013-12-19,104.51449
2013-12-20,104.98174
2013-12-23,105.02397
2013-12-27,104.71896
2013-12-30,104.30728
2014-01-02,103.74612
2014-01-03,103.89087
2014-01-07,103.66695
2014-01-08,103.97827
2014-01-09,104.50078
2014-01-10,104.10663
2014-01-13,103.68249
2014-01-14,103.53845
2014-01-15,102.89284
2014-01-16,102.85964
2014-01-17,102.95313
2014-01-20,102.73113
2014-01-21,102.95066
2014-01-22,102.95369
2014-01-23,102.40338
2014-01-24,102.65851
2014-01-27,102.5062
2014-01-28,102.26475
2014-01-29,102.29707
2014-01-30,102.77853
2014-01-31,103.16345
2014-02-03,102.93745
2014-02-04,103.14661
2014-02-05,103.2097
2014-02-06,103.319
2014-02-07,103.08802
2014-02-10,103.08334
2014-02-11,102.82413
2014-02-12,102.47937
2014-02-13,102.4601
2014-02-14,103.03536
2014-02-17,103.00955
2014-02-18,103.34431
2014-02-19,103.89011
2014-02-20,104.16839
2014-02-21,104.74851
2014-02-24,104.25576
2014-02-25,103.97874
2014-02-26,103.99462
2014-02-27,103.79285
2014-02-28,103.6211
2014-03-03,102.8791
2014-03-04,103.14074
2014-03-05,103.16008
2014-03-06,102.78894
2014-03-07,102.85305
2014-03-10,102.66106
2014-03-11,102.51191
2014-03-12,102.44592
2014-03-13,102.24663
2014-03-14,102.47501
2014-03-17,102.80645
2014-03-18,102.45017
2014-03-19,102.0755
2014-03-20,102.43426
2014-03-21,102.42693
2014-03-24,102.70186
2014-03-25,102.64556
2014-03-26,103.02508
2014-03-27,103.61701
2014-03-28,103.67953
2014-03-31,104.15684
2014-04-01,103.52339
2014-04-02,103.58003
2014-04-03,104.02562
2014-04-04,104.45158
2014-04-07,104.69967
2014-04-08,104.55351
2014-04-09,104.39211
2014-04-10,105.20344
2014-04-11,105.45916
2014-04-14,105.4802
2014-04-15,105.61012
2014-04-16,105.51734
2014-04-17,105.86172
2014-04-22,106.07396
2014-04-23,105.78282
2014-04-24,105.37119
2014-04-25,105.73405
2014-04-28,105.60135
2014-04-29,105.24621
2014-04-30,105.47515
2014-05-02,105.14659
2014-05-05,105.23691
2014-05-06,105.37541
2014-05-07,105.26323
2014-05-08,105.12902
2014-05-09,105.15711
2014-05-12,105.44631
2014-05-13,105.39626
2014-05-14,105.19266
2014-05-15,105.26917
2014-05-16,105.45845
2014-05-19,105.49107
2014-05-20,105.98526
2014-05-21,105.75423
2014-05-22,105.3567
2014-05-23,106.12065
2014-05-26,106.13884
2014-05-27,106.06596
2014-05-28,105.9622
2014-05-30,106.34096
2014-06-02,106.76578
2014-06-03,106.66717
2014-06-04,106.37158
2014-06-05,106.04969
2014-06-09,106.36184
2014-06-10,106.65805
2014-06-11,106.62935
2014-06-12,106.60339
2014-06-13,106.42278
2014-06-16,106.11156
2014-06-17,105.82581
2014-06-18,105.71308
2014-06-19,106.00744
2014-06-23,107.24812
2014-06-24,107.08655
2014-06-25,107.52197
2014-06-26,107.68243
2014-06-27,107.93901
2014-06-30,107.92752
2014-07-01,107.21108
2014-07-02,107.38172
2014-07-03,108.15298
2014-07-04,109.32223
2014-07-07,109.42563
2014-07-08,109.17297
2014-07-09,109.11125
2014-07-10,108.4982
2014-07-11,108.47319
2014-07-14,108.56872
2014-07-15,108.57662
2014-07-16,108.79793
2014-07-17,108.55591
2014-07-18,108.5764
2014-07-21,108.77367
2014-07-22,108.93142
2014-07-23,108.69934
2014-07-24,108.65652
2014-07-25,108.2409
2014-07-28,107.90177
2014-07-29,108.2348
2014-07-30,108.61238
2014-07-31,108.678
2014-08-01,108.42986
2014-08-04,108.3831
2014-08-05,108.41296
2014-08-06,108.51334
2014-08-07,108.60829
2014-08-08,108.74636
2014-08-11,108.60446
2014-08-12,108.27255
2014-08-13,108.29155
2014-08-14,108.23523
2014-08-15,107.99428
2014-08-18,107.96466
2014-08-19,107.96211
2014-08-20,108.11175
2014-08-21,108.14512
2014-08-22,108.08258
2014-08-25,108.23346
2014-08-26,108.24863
2014-08-27,108.38911
2014-08-28,108.55005
2014-08-29,108.70623
2014-09-01,109.07751
2014-09-02,108.88458
2014-09-03,108.93226
2014-09-04,109.06671
2014-09-05,108.99341
2014-09-08,109.22758
2014-09-09,109.04136
2014-09-10,109.20558
2014-09-11,109.05064
2014-09-12,109.45045
2014-09-15,109.62696
2014-09-16,109.21855
2014-09-17,109.24223
2014-09-18,109.19347
2014-09-19,108.9014
2014-09-22,108.93816
2014-09-23,109.02236
2014-09-24,109.07651
2014-09-25,109.32308
2014-09-26,109.34592
2014-09-29,109.49173
2014-09-30,109.24531
2014-10-01,108.33117
2014-10-02,108.52274
2014-10-03,108.38813
2014-10-06,108.34002
2014-10-07,108.07228
2014-10-08,108.54732
2014-10-09,108.40866
2014-10-10,108.86287
2014-10-13,108.6413
2014-10-14,108.12068
2014-10-15,109.15299
2014-10-16,108.67694
2014-10-17,108.40747
2014-10-20,108.80064
2014-10-21,108.77951
2014-10-22,109.2265
2014-10-23,109.19008
2014-10-24,109.07905
2014-10-27,109.05981
2014-10-28,109.88375
2014-10-29,110.6912
2014-10-30,110.32013
2014-10-31,109.78323
2014-11-03,109.73967
2014-11-04,110.03648
2014-11-05,109.77433
2014-11-06,109.18881
2014-11-07,108.99213
2014-11-10,109.22614
2014-11-11,109.21615
2014-11-12,109.16814
2014-11-13,109.31744
2014-11-14,109.34643
2014-11-17,109.349
2014-11-18,109.29751
2014-11-19,109.20925
2014-11-20,109.35418
2014-11-21,109.48798
2014-11-24,109.85357
2014-11-25,109.77205
2014-11-26,109.56511
2014-11-27,109.28828
2014-11-28,109.28101
2014-12-01,109.01428
2014-12-02,109.08419
2014-12-03,109.1746
2014-12-04,109.26872
2014-12-05,109.30387
2014-12-08,109.45277
2014-12-09,109.19669
2014-12-10,109.45968
2014-12-11,109.60451
2014-12-12,109.51967
2014-12-15,109.64363
2014-12-16,110.23309
2014-12-17,110.28039
2014-12-18,110.14407
2014-12-19,110.82704
2014-12-22,111.13246
2014-12-23,111.67048
2014-12-29,111.515
2014-12-30,111.67337
2015-01-02,110.85535
2015-01-05,111.76061
2015-01-07,110.83127
2015-01-08,111.09807
2015-01-09,112.29954
2015-01-12,112.73356
2015-01-13,112.17855
2015-01-14,112.56065
2015-01-15,112.59901
2015-01-16,112.47088
2015-01-19,112.23116
2015-01-20,112.3568
2015-01-21,112.7605
2015-01-22,112.8258
2015-01-23,112.97127
2015-01-26,112.57111
2015-01-27,112.4257
2015-01-28,111.67255
2015-01-29,112.14748
2015-01-30,112.31336
2015-02-02,111.91383
2015-02-03,112.65716
2015-02-04,113.08675
2015-02-05,112.61936
2015-02-06,113.27628
2015-02-09,114.12961
2015-02-10,113.80795
2015-02-11,113.34443
2015-02-12,114.22264
2015-02-13,115.29574
2015-02-16,115.12658
2015-02-17,114.73965
2015-02-18,114.15906
2015-02-19,114.51499
2015-02-20,114.97338
2015-02-23,114.58718
2015-02-24,114.49941
2015-02-25,114.69803
2015-02-26,113.49269
2015-02-27,113.46124
2015-03-02,112.84656
2015-03-03,112.48147
2015-03-04,111.65289
2015-03-05,111.97205
2015-03-06,111.80085
2015-03-09,112.20031
2015-03-10,112.13123
2015-03-11,111.92304
2015-03-12,111.46633
2015-03-13,112.16209
2015-03-16,112.54734
2015-03-17,112.29791
2015-03-18,112.59366
2015-03-19,113.76992
2015-03-20,113.42721
2015-03-23,113.84345
2015-03-24,113.47224
2015-03-25,113.42209
2015-03-26,113.41363
2015-03-27,114.108
2015-03-30,114.07882
2015-03-31,113.65549
2015-04-01,113.63748
2015-04-02,114.21666
2015-04-07,114.24342
2015-04-08,115.00873
2015-04-09,115.07157
2015-04-10,115.28042
2015-04-13,115.79363
2015-04-14,115.66376
2015-04-15,115.73943
2015-04-16,115.05288
2015-04-17,114.32893
2015-04-20,115.00291
2015-04-21,114.97959
2015-04-22,114.6431
2015-04-23,115.63458
2015-04-24,115.29726
2015-04-27,115.39354
2015-04-28,115.53331
2015-04-29,114.82309
2015-04-30,113.2931
2015-05-04,113.98102
2015-05-05,113.59687
2015-05-06,113.68828
2015-05-07,112.95709
2015-05-08,112.99828
2015-05-11,112.68341
2015-05-12,112.90788
2015-05-13,113.62051
2015-05-15,113.96228
2015-05-18,113.84769
2015-05-19,113.56885
2015-05-20,113.8069
2015-05-21,113.47258
2015-05-22,112.90227
2015-05-25,113.26361
2015-05-26,113.39722
2015-05-27,113.25976
2015-05-28,113.5828
2015-05-29,113.3874
2015-06-01,114.45648
2015-06-02,114.40049
2015-06-03,113.68242
2015-06-04,112.95694
2015-06-05,112.29775
2015-06-08,112.7744
2015-06-09,112.61702
2015-06-10,112.44213
2015-06-11,112.24797
2015-06-12,111.70854
2015-06-15,111.42915
2015-06-16,111.16293
2015-06-17,111.27727
2015-06-18,110.80784
2015-06-22,111.18161
2015-06-23,111.3625
2015-06-24,111.9614
2015-06-25,111.6789
2015-06-26,111.9147
2015-06-29,112.29137
2015-06-30,111.45096
2015-07-01,111.89011
2015-07-02,112.83978
2015-07-03,113.44219
2015-07-06,113.52253
2015-07-07,113.39958
2015-07-08,113.42085
2015-07-09,113.3101
2015-07-10,113.50468
2015-07-13,113.28687
2015-07-14,113.4713
2015-07-15,113.91662
2015-07-16,113.34208
2015-07-17,113.44771
2015-07-20,114.35877
2015-07-21,113.98087
2015-07-22,113.71972
2015-07-23,114.05938
2015-07-24,113.93206
2015-07-27,113.83851
2015-07-28,113.68181
2015-07-29,114.46121
2015-07-30,114.6496
2015-07-31,114.10383
2015-08-03,114.1531
2015-08-04,114.45515
2015-08-05,114.65633
2015-08-06,114.67179
2015-08-07,115.19945
2015-08-10,115.70801
2015-08-11,115.24607
2015-08-12,114.13847
2015-08-13,113.93157
2015-08-14,112.56731
2015-08-17,112.8586
2015-08-18,112.85628
2015-08-19,112.71482
2015-08-20,112.86118
2015-08-21,113.05008
2015-08-24,111.7548
2015-08-25,111.90491
2015-08-26,112.87401
2015-08-27,112.85565
2015-08-28,112.58938
2015-08-31,112.44416
2015-09-01,112.63848
2015-09-02,112.5216
2015-09-03,111.68243
2015-09-04,111.33209
2015-09-07,111.59774
2015-09-08,111.66654
2015-09-09,111.47797
2015-09-10,111.20883
2015-09-11,110.81793
2015-09-14,110.02466
2015-09-15,110.03218
2015-09-16,110.43281
2015-09-17,110.49074
2015-09-18,110.10077
2015-09-21,110.27335
2015-09-22,110.68621
2015-09-23,110.93103
2015-09-24,111.13767
2015-09-25,111.08213
2015-09-28,111.4913
2015-09-29,111.7182
2015-09-30,111.03909
2015-10-01,110.70907
2015-10-02,110.87911
2015-10-05,110.57737
2015-10-06,110.35886
2015-10-07,110.07602
2015-10-08,109.96957
2015-10-09,110.32577
2015-10-12,110.28338
2015-10-13,109.58107
2015-10-14,109.31768
2015-10-15,109.81469
2015-10-16,111.04043
2015-10-19,110.94918
2015-10-20,111.28657
2015-10-21,111.52825
2015-10-22,111.54727
2015-10-23,112.34773
2015-10-26,112.01887
2015-10-27,112.227
2015-10-28,111.94929
2015-10-29,111.60676
2015-10-30,111.88991
2015-11-02,112.20489
2015-11-03,112.25525
2015-11-04,112.34935
2015-11-05,112.52734
2015-11-06,112.76312
2015-11-09,112.58762
2015-11-10,112.3264
2015-11-11,112.12294
2015-11-12,112.21630999999999
2015-11-13,112.02231
2015-11-16,112.18488
2015-11-17,112.22195
2015-11-18,112.37315
2015-11-19,112.17131
2015-11-20,112.28304
2015-11-23,112.04189
2015-11-24,112.17361
2015-11-25,112.15822
2015-11-26,112.09593
2015-11-27,111.95178
2015-11-30,111.65384
2015-12-01,111.27899
2015-12-02,111.48354
2015-12-03,111.21288
2015-12-04,110.75699
2015-12-07,110.2925
2015-12-08,110.34326
2015-12-09,110.02088
2015-12-10,109.8862
2015-12-11,110.57772
2015-12-14,110.64988
2015-12-15,110.07971
2015-12-16,110.13242
2015-12-17,110.1607
2015-12-18,110.14161
2015-12-21,110.50196
2015-12-22,109.97954
2015-12-23,109.44765
2015-12-28,109.11863
2015-12-29,108.49486
2015-12-30,108.21915
2016-01-04,108.69571
2016-01-05,109.13139
2016-01-07,109.49073
2016-01-08,109.06373
2016-01-11,109.21298
2016-01-12,109.16871
2016-01-13,109.15221
2016-01-14,109.12875
2016-01-15,109.39961
2016-01-18,109.85516
2016-01-19,109.39241
2016-01-20,109.35525
2016-01-21,109.28557
2016-01-22,109.25495
2016-01-25,109.24754
2016-01-26,109.14917
2016-01-27,109.04219
2016-01-28,109.04117
2016-01-29,109.26552
2016-02-01,109.52219
2016-02-02,109.43676
2016-02-03,109.81784
2016-02-04,109.83379
2016-02-05,109.72998
2016-02-08,110.18576
2016-02-09,110.44074
2016-02-10,110.3798
2016-02-11,110.50766
2016-02-12,109.97247
2016-02-15,110.32111
2016-02-16,110.58133
2016-02-17,110.31219
2016-02-18,110.58364
2016-02-19,110.38351
2016-02-22,109.97801
2016-02-23,109.94841
2016-02-24,109.82939
2016-02-25,109.70955
2016-02-26,110.05732
2016-02-29,109.80563
2016-03-01,110.35372
2016-03-02,110.65375
2016-03-03,110.77136
2016-03-04,110.48317
2016-03-07,110.4031
2016-03-08,110.34618
2016-03-09,110.04162
2016-03-10,110.00246
2016-03-11,109.83227
2016-03-14,109.7632
2016-03-15,109.332
2016-03-16,108.88527
2016-03-17,108.37724
2016-03-18,109.12848
2016-03-21,109.17058
2016-03-22,109.31144
2016-03-23,109.0071
2016-03-24,108.9595
2016-03-29,109.30482
2016-03-30,108.85713
2016-03-31,108.65526
2016-04-01,108.74609
2016-04-04,108.57457
2016-04-05,108.59943
2016-04-06,108.53754
2016-04-07,108.88615
2016-04-08,108.82249
2016-04-11,108.94197
2016-04-12,108.60163
2016-04-13,108.27363
2016-04-14,108.55905
2016-04-15,108.41899
2016-04-18,108.18641
2016-04-19,108.33832
2016-04-20,108.30471
2016-04-21,108.32088
2016-04-22,108.52891
2016-04-25,108.18089
2016-04-26,108.30985
2016-04-27,108.38462
2016-04-28,107.97789
2016-04-29,108.16204
2016-05-02,108.25533
2016-05-03,107.68415
2016-05-04,108.44692
2016-05-06,108.58561
2016-05-09,108.94393
2016-05-10,108.85949
2016-05-11,108.84971
2016-05-12,109.16194
2016-05-13,109.62982
2016-05-16,109.63844
2016-05-17,109.93463
2016-05-18,109.99138
2016-05-19,110.37153
2016-05-20,110.14739
2016-05-23,109.92057
2016-05-24,110.14854
2016-05-25,109.54332
2016-05-26,109.60961
2016-05-27,109.44424
2016-05-30,109.64612
2016-05-31,109.58317
2016-06-01,109.52756
2016-06-02,109.42406
2016-06-03,109.4855
2016-06-07,108.5577
2016-06-08,108.67483
2016-06-09,108.91547
2016-06-10,109.38175
2016-06-13,110.07703
2016-06-14,109.80279
2016-06-15,109.8031
2016-06-16,110.41885
2016-06-17,110.39848
2016-06-20,110.12033
2016-06-21,110.11717
2016-06-22,110.22528
2016-06-23,110.02402
2016-06-27,111.00185
2016-06-28,111.12995
2016-06-29,111.29589
2016-06-30,111.25066
2016-07-01,111.11267
2016-07-04,111.00679
2016-07-05,110.82006
2016-07-06,111.35361
2016-07-07,111.77054
2016-07-08,111.9035
2016-07-11,111.94427
2016-07-12,111.69256
2016-07-13,111.90111
2016-07-14,111.27104
2016-07-15,111.68271
2016-07-18,111.78883
2016-07-19,111.9515
2016-07-20,112.26634
2016-07-21,111.98063
2016-07-22,112.18434
2016-07-25,112.44943
2016-07-26,112.30516
2016-07-27,112.50034
2016-07-28,112.37305
2016-07-29,112.6305
2016-08-01,112.57237
2016-08-02,112.75662
2016-08-03,112.3464
2016-08-04,112.41504
2016-08-05,112.04924
2016-08-08,112.37156
2016-08-09,112.36365
2016-08-10,112.10689
2016-08-11,111.44373
2016-08-12,111.45829
2016-08-15,111.73454
2016-08-16,111.74349
2016-08-17,111.68027
2016-08-18,111.60794
2016-08-19,111.47163
2016-08-22,111.63912
2016-08-23,111.28795
2016-08-24,111.28465
2016-08-25,111.50355
2016-08-26,111.55704
2016-08-29,111.79098
2016-08-30,111.80039
2016-08-31,112.13616
2016-09-01,112.78158
2016-09-02,112.77554
2016-09-05,112.79882
2016-09-06,112.60713
2016-09-07,112.33588
2016-09-08,111.93929
2016-09-09,112.04796
2016-09-12,112.33123
2016-09-13,112.32276
2016-09-14,112.30381
2016-09-15,112.41576
2016-09-16,112.14605
2016-09-19,112.66813
2016-09-20,112.61885
2016-09-21,113.03726
2016-09-22,112.81298
2016-09-23,112.89184
2016-09-26,112.99455
2016-09-27,112.94889
2016-09-28,113.44435
2016-09-29,113.42652
2016-09-30,113.64252
2016-10-03,113.39476
2016-10-04,113.32491
2016-10-05,113.18441
2016-10-06,113.42407
2016-10-07,113.55326
2016-10-10,113.92051
2016-10-11,114.08777
2016-10-12,115.00669
2016-10-13,115.09765
2016-10-14,114.6188
2016-10-17,114.55837
2016-10-18,114.54193
2016-10-19,114.73878
2016-10-20,114.77027
2016-10-21,115.0489
2016-10-24,115.03131
2016-10-25,115.13193
2016-10-26,115.33973
2016-10-27,114.91219
2016-10-28,116.71563
2016-10-31,116.45536
2016-11-01,116.63762
2016-11-02,116.56755
2016-11-03,116.29702
2016-11-04,116.97499
2016-11-07,117.30621
2016-11-08,117.37002
2016-11-09,117.26661
2016-11-10,116.84091
2016-11-11,116.6713
2016-11-14,116.28371
2016-11-15,116.08046
2016-11-16,116.51671
2016-11-17,116.52799
2016-11-18,116.51852
2016-11-21,116.3121
2016-11-22,116.29448
2016-11-23,116.24132
2016-11-24,116.17795
2016-11-25,116.0228
2016-11-28,115.99997
2016-11-29,115.85962
2016-11-30,115.5337
2016-12-01,116.36959
2016-12-02,116.42689
2016-12-05,116.11892
2016-12-06,116.09736
2016-12-07,115.68884
2016-12-08,115.57148
2016-12-09,115.41197
2016-12-12,115.73184
2016-12-13,115.80638
2016-12-14,115.9553
2016-12-15,116.12066
2016-12-16,116.91959
2016-12-19,116.52603
2016-12-20,116.34058
2016-12-21,115.90449
2016-12-22,114.77115
2016-12-23,114.85513
2016-12-27,114.80496
2016-12-28,114.81085
2016-12-29,114.13845
2016-12-30,113.79318
2017-01-02,113.7441
2017-01-03,113.75659
2017-01-04,113.9087
2017-01-05,113.76434
2017-01-09,113.74503
2017-01-10,113.48175
2017-01-11,113.70712
2017-01-12,113.15293
2017-01-13,112.7301
2017-01-16,112.67302
2017-01-17,112.66215
2017-01-18,112.99759
2017-01-19,113.03614
2017-01-20,113.11015
2017-01-23,112.59607
2017-01-24,112.62106
2017-01-25,112.61435
2017-01-26,112.44953
2017-01-27,112.26818
2017-01-30,112.32786
2017-01-31,112.24462
2017-02-01,111.72041
2017-02-02,111.83162
2017-02-03,111.99461
2017-02-06,112.3826
2017-02-07,112.84339
2017-02-08,112.88511
2017-02-09,112.74767
2017-02-10,113.17871
2017-02-13,113.21405
2017-02-14,113.19623
2017-02-15,113.23057
2017-02-16,113.21783
2017-02-17,113.02841
2017-02-20,113.08883
2017-02-21,113.62825
2017-02-22,113.59984
2017-02-23,113.65879
2017-02-24,113.97794
2017-02-27,114.35216
2017-02-28,114.60057
2017-03-01,114.3538
2017-03-02,114.03203
2017-03-03,114.13255
2017-03-06,113.81056
2017-03-07,113.77402
2017-03-08,113.74995
2017-03-09,113.85645
2017-03-10,113.87507
2017-03-13,113.77117
2017-03-14,113.08448
2017-03-15,113.40065
2017-03-16,113.06896
2017-03-17,112.64374
2017-03-20,112.87799
2017-03-21,112.71855
2017-03-22,113.08417
2017-03-23,112.85225
2017-03-24,113.15962
2017-03-27,113.10474
2017-03-28,113.19846
2017-03-29,113.56466
2017-03-30,113.7861
2017-03-31,113.98776
2017-04-03,113.72756
2017-04-04,114.18278
2017-04-05,114.47964
2017-04-06,114.39729
2017-04-07,114.56153
2017-04-10,114.87838
2017-04-11,115.15183
2017-04-12,114.70798
2017-04-13,114.46718
2017-04-18,114.5904
2017-04-19,114.74687
2017-04-20,114.58479
2017-04-21,114.91588
2017-04-24,114.2242
2017-04-25,114.10878
2017-04-26,113.29005
2017-04-27,113.33406
2017-04-28,114.06544
2017-05-02,114.27562
2017-05-03,113.97299
2017-05-04,113.99114
2017-05-05,114.31915
2017-05-08,114.0427
2017-05-09,114.07033
2017-05-10,114.37064
2017-05-11,114.29494
2017-05-12,114.49751
2017-05-15,114.29514
2017-05-16,114.53205
2017-05-17,114.75282
2017-05-18,114.57232
2017-05-19,114.75255
2017-05-22,114.62988
2017-05-23,114.516
2017-05-24,114.32635
2017-05-26,114.22427
2017-05-29,114.19047
2017-05-30,114.62477
2017-05-31,114.62201
2017-06-01,114.59391
2017-06-02,114.39433
2017-06-05,114.21207
2017-06-07,114.77485
2017-06-08,114.78391
2017-06-09,114.82454
2017-06-12,114.70561
2017-06-13,114.8037
2017-06-14,114.44093
2017-06-15,114.70346
2017-06-16,114.71818
2017-06-19,114.46821
2017-06-20,114.53562
2017-06-21,114.62898
2017-06-22,114.50379
2017-06-26,114.43364
2017-06-27,114.51359
2017-06-28,114.09489
2017-06-29,113.40979
2017-06-30,112.7616
2017-07-03,112.29617
2017-07-04,112.81584
2017-07-05,112.81137
2017-07-06,112.35358
2017-07-07,112.18959
2017-07-10,112.00133
2017-07-11,111.94035
2017-07-12,111.93593
2017-07-13,111.78992
2017-07-14,111.39515
2017-07-17,111.45319
2017-07-18,111.09009
2017-07-19,111.6036
2017-07-20,111.66097
2017-07-21,111.44642
2017-07-24,111.61563
2017-07-25,111.10621
2017-07-26,111.11955
2017-07-27,111.22558
2017-07-28,111.02607
2017-07-31,110.6576
2017-08-01,110.50297
2017-08-02,110.82998
2017-08-03,110.8521
2017-08-04,110.90575
2017-08-07,110.94432
2017-08-08,111.07237
2017-08-09,111.28088
2017-08-10,111.10314
2017-08-11,110.84606
2017-08-14,110.88099
2017-08-15,110.11327
2017-08-16,109.65187
2017-08-17,110.02468
2017-08-18,110.34698
2017-08-21,110.42521
2017-08-22,110.2698
2017-08-23,110.40261
2017-08-24,110.06259
2017-08-25,110.27907
2017-08-28,109.71192
2017-08-29,109.894
2017-08-30,109.58792
2017-08-31,109.53951
2017-09-01,109.64847
2017-09-04,109.88012
2017-09-05,109.57197
2017-09-06,109.86147
2017-09-07,110.09866
2017-09-08,110.37081
2017-09-11,110.32008
2017-09-12,110.62327
2017-09-13,110.40955
2017-09-14,110.48663
2017-09-15,110.32786
2017-09-18,110.16346
2017-09-19,110.0803
2017-09-20,110.1593
2017-09-21,110.17819
2017-09-22,110.09164
2017-09-25,110.35723
2017-09-26,110.7048
2017-09-27,111.02484
2017-09-28,110.95768
2017-09-29,110.74445
2017-10-02,111.30343
2017-10-03,111.01724
2017-10-04,110.54341
2017-10-05,110.35019
2017-10-06,110.54302
2017-10-09,110.33969
2017-10-10,110.36487
2017-10-11,110.18733
2017-10-12,110.744
2017-10-13,111.12883
2017-10-16,111.22438
2017-10-17,111.00553
2017-10-18,111.24726
2017-10-19,111.29948
2017-10-20,111.32458
2017-10-23,111.40242
2017-10-24,111.58155
2017-10-25,112.1554
2017-10-26,111.88116
2017-10-27,112.51141
2017-10-30,112.51101
2017-10-31,112.84409
2017-11-01,113.11875
2017-11-02,113.45388
2017-11-03,113.3971
2017-11-06,113.54667
2017-11-07,113.31687
2017-11-08,112.92355
2017-11-09,112.86823
2017-11-10,113.01996
2017-11-13,113.03274
2017-11-14,113.55711
2017-11-15,114.10055
2017-11-16,114.28566
2017-11-17,114.34214
2017-11-20,114.59039
2017-11-21,115.50045
2017-11-22,114.63118
2017-11-23,113.89299
2017-11-24,113.58807
2017-11-27,113.87044
2017-11-28,114.01128
2017-11-29,114.20322
2017-11-30,114.20711
2017-12-01,114.73931
2017-12-04,114.60324
2017-12-05,115.16809
2017-12-06,114.59121
2017-12-07,114.7906
2017-12-08,115.36009
2017-12-11,115.16855
2017-12-12,114.89826
2017-12-13,114.44346
2017-12-14,114.54119
2017-12-15,114.7434
2017-12-18,115.20015
2017-12-19,114.66307
2017-12-20,114.39371
2017-12-21,114.6791
2017-12-22,114.52645
2017-12-27,114.13818
2017-12-28,113.32689
2017-12-29,113.46484
2018-01-02,112.8735
2018-01-03,113.30258
2018-01-04,113.04286
2018-01-05,113.0847
2018-01-08,113.18827
2018-01-09,113.30801
2018-01-10,113.20338
2018-01-11,112.9956
2018-01-12,112.75796
2018-01-15,113.05826
2018-01-16,112.75669
2018-01-17,112.98406
2018-01-18,112.79628
2018-01-19,112.92255
2018-01-22,113.02514
2018-01-23,113.0343
2018-01-24,113.06564
2018-01-25,112.77049
2018-01-26,112.58952
2018-01-29,112.28691
2018-01-30,112.25722
2018-01-31,112.01966
2018-02-01,112.45733
2018-02-02,112.60079
2018-02-05,112.66074
2018-02-06,112.91123
2018-02-07,113.06393
2018-02-08,113.71551
2018-02-09,114.27638
2018-02-12,113.78926
2018-02-13,113.74754
2018-02-14,113.32144
2018-02-15,113.17071
2018-02-16,113.29802
2018-02-19,113.40051
2018-02-20,113.99015
2018-02-21,114.47487
2018-02-22,114.69088
2018-02-23,114.9
2018-02-26,115.27394
2018-02-27,115.59969
2018-02-28,115.95622
2018-03-01,116.07973
2018-03-02,116.28684
2018-03-05,116.63936
2018-03-06,116.86668
2018-03-07,116.79374
2018-03-08,116.95682
2018-03-09,116.50004
2018-03-12,116.58147
2018-03-13,116.55845
2018-03-14,116.45379
2018-03-15,115.87962
2018-03-16,115.74423
2018-03-19,115.8337
2018-03-20,115.51422
2018-03-21,115.71091
2018-03-22,115.93718
