country,quarter,gdp_growth_qoq
NZL,2021-Q1,1.952035694
NZL,2021-Q2,0.792477379
NZL,2021-Q3,-4.297952238
NZL,2021-Q4,4.075595475
NZL,2022-Q1,-0.126654983
NZL,2022-Q2,0.98503281
NZL,2022-Q3,1.915803922
NZL,2022-Q4,0.227810015
NZL,2023-Q1,-0.088629671
NZL,2023-Q2,0.952898758
NZL,2023-Q3,0.109130077
NZL,2023-Q4,0.472853401
NZL,2024-Q1,0.001409066
NZL,2024-Q2,-0.486120896
NZL,2024-Q3,-1.179469027
NZL,2024-Q4,0.054447501
NZL,2025-Q1,0.866389804
NZL,2025-Q2,-0.661602896
NZL,2025-Q3,0.87467307
NZL,2025-Q4,0.45763024
POL,1996-Q1,2.068242945
POL,1996-Q2,2.097478986
POL,1996-Q3,1.059400138
POL,1996-Q4,-3.411921383
POL,1997-Q1,6.22769088
POL,1997-Q2,1.266705399
POL,1997-Q3,0.420638248
POL,1997-Q4,1.708644735
POL,1998-Q1,1.94395676
POL,1998-Q2,0.009121182
POL,1998-Q3,0.940666892
POL,1998-Q4,0.318940701
POL,1999-Q1,0.860207116
POL,1999-Q2,2.059201023
POL,1999-Q3,1.98520091
POL,1999-Q4,1.532710793
POL,2000-Q1,0.653475489
POL,2000-Q2,1.215307584
POL,2000-Q3,0.350462127
POL,2000-Q4,1.89885981
POL,2001-Q1,-0.412040834
POL,2001-Q2,-0.299652647
POL,2001-Q3,0.497317386
POL,2001-Q4,-0.112437073
POL,2002-Q1,0.682652593
POL,2002-Q2,0.655730211
POL,2002-Q3,0.920499696
POL,2002-Q4,0.543153401
POL,2003-Q1,0.421413775
POL,2003-Q2,1.607170887
POL,2003-Q3,1.305997844
POL,2003-Q4,0.758824901
POL,2004-Q1,2.285582071
POL,2004-Q2,0.913593447
POL,2004-Q3,-0.096089446
POL,2004-Q4,0.964053348
POL,2005-Q1,0.670493357
POL,2005-Q2,0.360154686
POL,2005-Q3,1.854378078
POL,2005-Q4,1.839247769
POL,2006-Q1,1.496653507
POL,2006-Q2,2.40545045
POL,2006-Q3,1.621203355
POL,2006-Q4,-1.377956692
POL,2007-Q1,4.117433996
POL,2007-Q2,1.318429968
POL,2007-Q3,1.730754646
POL,2007-Q4,1.335353316
POL,2008-Q1,1.562291361
POL,2008-Q2,0.527438616
POL,2008-Q3,0.006415885
POL,2008-Q4,0.186542213
POL,2009-Q1,1.192730912
POL,2009-Q2,0.212573837
POL,2009-Q3,0.731598203
POL,2009-Q4,1.712313326
POL,2010-Q1,-0.325489752
POL,2010-Q2,1.468190785
POL,2010-Q3,1.157088715
POL,2010-Q4,0.819034008
POL,2011-Q1,1.855083335
POL,2011-Q2,1.228878926
POL,2011-Q3,1.190245072
POL,2011-Q4,0.975005677
POL,2012-Q1,0.092165698
POL,2012-Q2,-0.117907052
POL,2012-Q3,0.068493001
POL,2012-Q4,-0.157541644
POL,2013-Q1,-0.227152412
POL,2013-Q2,0.758526445
POL,2013-Q3,0.704826904
POL,2013-Q4,0.601567017
POL,2014-Q1,1.327494732
POL,2014-Q2,1.093018871
POL,2014-Q3,0.831818785
POL,2014-Q4,0.831309488
POL,2015-Q1,1.657826791
POL,2015-Q2,0.545581925
POL,2015-Q3,1.289222063
POL,2015-Q4,0.830589825
POL,2016-Q1,-0.146114456
POL,2016-Q2,1.446631072
POL,2016-Q3,0.633997212
POL,2016-Q4,1.975025869
POL,2017-Q1,1.135042164
POL,2017-Q2,1.033471556
POL,2017-Q3,1.494288048
POL,2017-Q4,1.422963358
POL,2018-Q1,1.950024028
POL,2018-Q2,1.48246748
POL,2018-Q3,1.276939404
POL,2018-Q4,0.927979342
POL,2019-Q1,1.509026458
POL,2019-Q2,0.905913052
POL,2019-Q3,0.763792384
POL,2019-Q4,0.751078228
POL,2020-Q1,0.493836638
POL,2020-Q2,-8.965088124
POL,2020-Q3,6.56039254
POL,2020-Q4,0.126836184
POL,2021-Q1,2.443133399
POL,2021-Q2,2.470120254
POL,2021-Q3,2.04568951
POL,2021-Q4,1.986058574
POL,2022-Q1,3.3709056
POL,2022-Q2,-1.157017169
POL,2022-Q3,0.575035545
POL,2022-Q4,-1.577934691
POL,2023-Q1,0.948464621
POL,2023-Q2,-0.602333765
POL,2023-Q3,1.925612835
POL,2023-Q4,-0.345612714
POL,2024-Q1,1.044731664
POL,2024-Q2,1.570218874
POL,2024-Q3,-0.082949555
POL,2024-Q4,1.386880529
POL,2025-Q1,0.830798268
POL,2025-Q2,0.746744664
POL,2025-Q3,1.110980967
POL,2025-Q4,1.020073362
PRT,1996-Q1,0.659732641
PRT,1996-Q2,1.364041202
PRT,1996-Q3,1.366801304
PRT,1996-Q4,0.214338655
PRT,1997-Q1,1.656886293
PRT,1997-Q2,0.910816347
PRT,1997-Q3,1.328276029
PRT,1997-Q4,0.587575492
PRT,1998-Q1,1.516332104
PRT,1998-Q2,1.431442178
PRT,1998-Q3,1.18065441
PRT,1998-Q4,0.843786272
PRT,1999-Q1,1.250589394
PRT,1999-Q2,0.525545323
PRT,1999-Q3,0.966451025
PRT,1999-Q4,0.593802601
PRT,2000-Q1,2.282683853
PRT,2000-Q2,-0.663092916
PRT,2000-Q3,1.592696241
PRT,2000-Q4,0.565362866
PRT,2001-Q1,-0.358310612
PRT,2001-Q2,1.055358629
PRT,2001-Q3,0.200760957
PRT,2001-Q4,1.404615134
PRT,2002-Q1,0.229394515
PRT,2002-Q2,-0.55604336
PRT,2002-Q3,-0.528098525
PRT,2002-Q4,-0.736942898
PRT,2003-Q1,0.16671461
PRT,2003-Q2,-0.840943298
PRT,2003-Q3,0.847685486
PRT,2003-Q4,0.280985621
PRT,2004-Q1,0.989033874
PRT,2004-Q2,0.620285925
PRT,2004-Q3,0.051176666
PRT,2004-Q4,-0.48481545
PRT,2005-Q1,0.915610527
PRT,2005-Q2,0.273218067
PRT,2005-Q3,-0.378992236
PRT,2005-Q4,0.148967381
PRT,2006-Q1,0.85605354
PRT,2006-Q2,0.898982887
PRT,2006-Q3,-0.130991287
PRT,2006-Q4,0.652904284
PRT,2007-Q1,1.186031542
PRT,2007-Q2,0.284481822
PRT,2007-Q3,0.282062288
PRT,2007-Q4,1.189055826
PRT,2008-Q1,-0.022098187
PRT,2008-Q2,-0.501100592
PRT,2008-Q3,-0.136906855
PRT,2008-Q4,-1.242108249
PRT,2009-Q1,-2.53091746
PRT,2009-Q2,0.107316425
PRT,2009-Q3,0.85473909
PRT,2009-Q4,0.073804178
PRT,2010-Q1,0.89047758
PRT,2010-Q2,0.346541559
PRT,2010-Q3,0.367278986
PRT,2010-Q4,-0.452984015
PRT,2011-Q1,-0.448863695
PRT,2011-Q2,-0.701791342
PRT,2011-Q3,-0.693814008
PRT,2011-Q4,-1.336105953
PRT,2012-Q1,-0.5325073
PRT,2012-Q2,-1.511126522
PRT,2012-Q3,-1.031635622
PRT,2012-Q4,-1.644146124
PRT,2013-Q1,0.357050049
PRT,2013-Q2,0.855845532
PRT,2013-Q3,-0.281729988
PRT,2013-Q4,1.242432425
PRT,2014-Q1,-0.717183217
PRT,2014-Q2,0.276738362
PRT,2014-Q3,0.105483809
PRT,2014-Q4,0.809368661
PRT,2015-Q1,0.599543366
PRT,2015-Q2,0.070577611
PRT,2015-Q3,0.165405326
PRT,2015-Q4,0.473923452
PRT,2016-Q1,0.345066197
PRT,2016-Q2,0.466148014
PRT,2016-Q3,1.106030055
PRT,2016-Q4,1.130983753
PRT,2017-Q1,0.968711381
PRT,2017-Q2,0.286867987
PRT,2017-Q3,0.68356408
PRT,2017-Q4,0.942245998
PRT,2018-Q1,0.586055338
PRT,2018-Q2,0.955858864
PRT,2018-Q3,0.670994421
PRT,2018-Q4,0.622491035
PRT,2019-Q1,0.823701002
PRT,2019-Q2,0.554516942
PRT,2019-Q3,0.412824343
PRT,2019-Q4,0.928495529
PRT,2020-Q1,-4.254746454
PRT,2020-Q2,-15.04508399
PRT,2020-Q3,14.332747798
PRT,2020-Q4,0.34189064
PRT,2021-Q1,-2.914983781
PRT,2021-Q2,4.620781713
PRT,2021-Q3,3.5518837
PRT,2021-Q4,1.960055895
PRT,2022-Q1,1.46687807
PRT,2022-Q2,0.38896047500000003
PRT,2022-Q3,1.134341758
PRT,2022-Q4,0.715646756
PRT,2023-Q1,1.270239437
PRT,2023-Q2,0.485598484
PRT,2023-Q3,0.102426197
PRT,2023-Q4,0.735188539
PRT,2024-Q1,0.714504783
PRT,2024-Q2,0.52144128
PRT,2024-Q3,0.144569537
PRT,2024-Q4,1.180347361
PRT,2025-Q1,-0.282383541
PRT,2025-Q2,0.685073927
PRT,2025-Q3,0.599713622
PRT,2025-Q4,0.934617646
SVK,1996-Q1,1.57029919
SVK,1996-Q2,1.044047842
SVK,1996-Q3,2.404737192
SVK,1996-Q4,1.865914699
SVK,1997-Q1,0.849357792
SVK,1997-Q2,1.395615635
SVK,1997-Q3,1.604501948
SVK,1997-Q4,-0.637989603
SVK,1998-Q1,1.775623039
SVK,1998-Q2,-0.081790192
SVK,1998-Q3,-0.936019387
SVK,1998-Q4,7.583422694
SVK,1999-Q1,-3.507692387
SVK,1999-Q2,-1.803826617
SVK,1999-Q3,-0.712911859
SVK,1999-Q4,-0.543728487
SVK,2000-Q1,0.973882387
SVK,2000-Q2,0.899520412
SVK,2000-Q3,0.507940246
SVK,2000-Q4,0.473467841
SVK,2001-Q1,0.60242925
SVK,2001-Q2,1.000394248
SVK,2001-Q3,0.314641944
SVK,2001-Q4,2.190889545
SVK,2002-Q1,0.377812231
SVK,2002-Q2,0.946426248
SVK,2002-Q3,2.186175782
SVK,2002-Q4,0.494114336
SVK,2003-Q1,1.45424689
SVK,2003-Q2,1.403528796
SVK,2003-Q3,0.29931679
SVK,2003-Q4,1.699403175
SVK,2004-Q1,1.468922434
SVK,2004-Q2,0.651090534
SVK,2004-Q3,2.349222566
SVK,2004-Q4,1.502071145
SVK,2005-Q1,1.078575023
SVK,2005-Q2,2.107808622
SVK,2005-Q3,1.663146396
SVK,2005-Q4,1.519465233
SVK,2006-Q1,2.622556977
SVK,2006-Q2,2.425437319
SVK,2006-Q3,1.950439376
SVK,2006-Q4,2.860106167
SVK,2007-Q1,2.047587882
SVK,2007-Q2,2.45883342
SVK,2007-Q3,2.342993211
SVK,2007-Q4,6.343722755
SVK,2008-Q1,-2.94643002
SVK,2008-Q2,1.215013236
SVK,2008-Q3,1.414563712
SVK,2008-Q4,1.211544543
SVK,2009-Q1,-9.740752438
SVK,2009-Q2,1.704405265
SVK,2009-Q3,1.801183349
SVK,2009-Q4,2.050842821
SVK,2010-Q1,2.096194056
SVK,2010-Q2,1.249222132
SVK,2010-Q3,1.154769794
SVK,2010-Q4,0.669444191
SVK,2011-Q1,0.195839781
SVK,2011-Q2,0.690020407
SVK,2011-Q3,0.472368366
SVK,2011-Q4,0.813157948
SVK,2012-Q1,0.348036455
SVK,2012-Q2,0.209519074
SVK,2012-Q3,0.129669952
SVK,2012-Q4,-0.0986143
SVK,2013-Q1,0.032392422
SVK,2013-Q2,0.329964877
SVK,2013-Q3,0.464521453
SVK,2013-Q4,0.582906563
SVK,2014-Q1,0.608877675
SVK,2014-Q2,0.758584503
SVK,2014-Q3,0.95464948
SVK,2014-Q4,1.081659967
SVK,2015-Q1,1.922056492
SVK,2015-Q2,1.227694801
SVK,2015-Q3,1.154310315
SVK,2015-Q4,0.731335873
SVK,2016-Q1,-0.001873123
SVK,2016-Q2,0.249575607
SVK,2016-Q3,0.357236282
SVK,2016-Q4,0.586471753
SVK,2017-Q1,0.747273611
SVK,2017-Q2,0.931120138
SVK,2017-Q3,0.827277711
SVK,2017-Q4,1.201529099
SVK,2018-Q1,0.967834876
SVK,2018-Q2,1.18168115
SVK,2018-Q3,0.973882241
SVK,2018-Q4,0.458784893
SVK,2019-Q1,0.656918633
SVK,2019-Q2,0.205800487
SVK,2019-Q3,0.346057772
SVK,2019-Q4,0.606359015
SVK,2020-Q1,-2.263995806
SVK,2020-Q2,-7.730613283
SVK,2020-Q3,9.934134628
SVK,2020-Q4,0.843297805
SVK,2021-Q1,1.057098046
SVK,2021-Q2,1.049021471
SVK,2021-Q3,0.625146427
SVK,2021-Q4,0.327820816
SVK,2022-Q1,-0.250596193
SVK,2022-Q2,-0.293988096
SVK,2022-Q3,0.201384263
SVK,2022-Q4,0.396581798
SVK,2023-Q1,0.557092058
SVK,2023-Q2,0.939361458
SVK,2023-Q3,0.78121974
SVK,2023-Q4,0.472040391
SVK,2024-Q1,0.629439759
SVK,2024-Q2,0.260910793
SVK,2024-Q3,0.111281779
SVK,2024-Q4,0.275328894
SVK,2025-Q1,0.145126702
SVK,2025-Q2,0.186496113
SVK,2025-Q3,0.264551121
SVK,2025-Q4,0.241380211
TUR,1996-Q1,2.560868671
TUR,1996-Q2,1.331805349
TUR,1996-Q3,1.171609058
TUR,1996-Q4,1.797004165
TUR,1997-Q1,1.37512535
TUR,1997-Q2,3.187826916
TUR,1997-Q3,0.818742772
TUR,1997-Q4,2.481111846
TUR,1998-Q1,1.254190716
TUR,1998-Q2,-1.681329768
TUR,1998-Q3,-0.259100965
TUR,1998-Q4,-2.903620348
TUR,1999-Q1,-0.203044502
TUR,1999-Q2,-0.825660779
TUR,1999-Q3,0.234138399
TUR,1999-Q4,1.618056005
TUR,2000-Q1,2.261409702
TUR,2000-Q2,2.736386248
TUR,2000-Q3,1.777542976
TUR,2000-Q4,1.531720249
TUR,2001-Q1,-2.976051457
TUR,2001-Q2,-6.943975412
TUR,2001-Q3,0.928223586
TUR,2001-Q4,-1.659734063
TUR,2002-Q1,6.046803935
TUR,2002-Q2,2.462767206
TUR,2002-Q3,1.254592097
TUR,2002-Q4,1.932214148
TUR,2003-Q1,0.960626183
TUR,2003-Q2,-0.057608741
TUR,2003-Q3,3.370632462
TUR,2003-Q4,2.61157237
TUR,2004-Q1,2.355137703
TUR,2004-Q2,3.131834144
TUR,2004-Q3,1.157926773
TUR,2004-Q4,1.726539392
TUR,2005-Q1,3.086739695
TUR,2005-Q2,0.845089688
TUR,2005-Q3,3.244602464
TUR,2005-Q4,2.972743845
TUR,2006-Q1,-0.224164348
TUR,2006-Q2,4.079750984
TUR,2006-Q3,-0.66664986
TUR,2006-Q4,2.321255788
TUR,2007-Q1,1.115622171
TUR,2007-Q2,-0.155929684
TUR,2007-Q3,1.039182456
TUR,2007-Q4,4.371111534
TUR,2008-Q1,1.119023846
TUR,2008-Q2,-3.545712773
TUR,2008-Q3,-1.363971118
TUR,2008-Q4,-1.641058053
TUR,2009-Q1,-6.872055493
TUR,2009-Q2,4.543998507
TUR,2009-Q3,2.1594749
TUR,2009-Q4,1.522319885
TUR,2010-Q1,0.409568203
TUR,2010-Q2,3.247375036
TUR,2010-Q3,2.853238017
TUR,2010-Q4,3.029706238
TUR,2011-Q1,2.646446773
TUR,2011-Q2,1.935128778
TUR,2011-Q3,2.745195298
TUR,2011-Q4,1.634527201
TUR,2012-Q1,-0.468650349
TUR,2012-Q2,1.10036358
TUR,2012-Q3,1.776102368
TUR,2012-Q4,1.742674515
TUR,2013-Q1,3.164342805
TUR,2013-Q2,2.907639888
TUR,2013-Q3,1.062048304
TUR,2013-Q4,0.338634491
TUR,2014-Q1,2.523312823
TUR,2014-Q2,-0.852145648
TUR,2014-Q3,1.746668355
TUR,2014-Q4,0.982882529
TUR,2015-Q1,1.654223547
TUR,2015-Q2,2.292010356
TUR,2015-Q3,0.863045105
TUR,2015-Q4,1.717134976
TUR,2016-Q1,-0.226616614
TUR,2016-Q2,1.542894894
TUR,2016-Q3,-2.738971668
TUR,2016-Q4,5.750418533
TUR,2017-Q1,0.785809559
TUR,2017-Q2,2.433905024
TUR,2017-Q3,2.586089898
TUR,2017-Q4,1.61329495
TUR,2018-Q1,1.462379961
TUR,2018-Q2,0.180903721
TUR,2018-Q3,-0.700230909
TUR,2018-Q4,-3.046200622
TUR,2019-Q1,2.035887871
TUR,2019-Q2,2.18643411
TUR,2019-Q3,0.024679851
TUR,2019-Q4,1.562591164
TUR,2020-Q1,0.352862565
TUR,2020-Q2,-10.380578651
TUR,2020-Q3,15.675092376
TUR,2020-Q4,1.268656309
TUR,2021-Q1,2.680604711
TUR,2021-Q2,1.60250802
TUR,2021-Q3,3.510023362
TUR,2021-Q4,1.83470264
TUR,2022-Q1,-0.294359383
TUR,2022-Q2,1.680249358
TUR,2022-Q3,0.902098074
TUR,2022-Q4,0.971806442
TUR,2023-Q1,-0.77925126
TUR,2023-Q2,4.748433214
TUR,2023-Q3,0.779079087
TUR,2023-Q4,0.670174581
TUR,2024-Q1,1.023536954
TUR,2024-Q2,-0.204692984
TUR,2024-Q3,0.561519939
TUR,2024-Q4,1.596295288
TUR,2025-Q1,0.925304236
TUR,2025-Q2,1.151087714
TUR,2025-Q3,0.842100571
TUR,2025-Q4,0.267066088
USA,1996-Q1,0.749050123
USA,1996-Q2,1.667944102
USA,1996-Q3,0.897033741
USA,1996-Q4,1.03836953
USA,1997-Q1,0.645443199
USA,1997-Q2,1.665217831
USA,1997-Q3,1.248568975
USA,1997-Q4,0.853860273
USA,1998-Q1,1.003753132
USA,1998-Q2,0.92568788
USA,1998-Q3,1.258940271
USA,1998-Q4,1.609196571
USA,1999-Q1,0.939433749
USA,1999-Q2,0.834742896
USA,1999-Q3,1.32588323
USA,1999-Q4,1.640667087
USA,2000-Q1,0.362793409
USA,2000-Q2,1.821287813
USA,2000-Q3,0.101932586
USA,2000-Q4,0.597038793
USA,2001-Q1,-0.327798808
USA,2001-Q2,0.62450293
USA,2001-Q3,-0.400639195
USA,2001-Q4,0.274775448
USA,2002-Q1,0.836358656
USA,2002-Q2,0.612706584
USA,2002-Q3,0.40651143
USA,2002-Q4,0.123605053
USA,2003-Q1,0.526641986
USA,2003-Q2,0.885621673
USA,2003-Q3,1.663199957
USA,2003-Q4,1.160721398
USA,2004-Q1,0.566651454
USA,2004-Q2,0.774952324
USA,2004-Q3,0.948593889
USA,2004-Q4,1.020208129
USA,2005-Q1,1.109363354
USA,2005-Q2,0.492624455
USA,2005-Q3,0.783814035
USA,2005-Q4,0.55551654
USA,2006-Q1,1.345383768
USA,2006-Q2,0.258752763
USA,2006-Q3,0.149955926
USA,2006-Q4,0.859449801
USA,2007-Q1,0.300835667
USA,2007-Q2,0.611761958
USA,2007-Q3,0.576025796
USA,2007-Q4,0.628236732
USA,2008-Q1,-0.426764321
USA,2008-Q2,0.595428262
USA,2008-Q3,-0.525258051
USA,2008-Q4,-2.189026595
USA,2009-Q1,-1.134874297
USA,2009-Q2,-0.178650951
USA,2009-Q3,0.351192395
USA,2009-Q4,1.080913651
USA,2010-Q1,0.484500951
USA,2010-Q2,0.967586118
USA,2010-Q3,0.771084936
USA,2010-Q4,0.525110261
USA,2011-Q1,-0.237204897
USA,2011-Q2,0.676582293
USA,2011-Q3,-0.022312736
USA,2011-Q4,1.123049057
USA,2012-Q1,0.83859082
USA,2012-Q2,0.446334746
USA,2012-Q3,0.144027997
USA,2012-Q4,0.115640554
USA,2013-Q1,0.986560664
USA,2013-Q2,0.267636335
USA,2013-Q3,0.851393569
USA,2013-Q4,0.871741753
USA,2014-Q1,-0.345095985
USA,2014-Q2,1.291842129
USA,2014-Q3,1.215391409
USA,2014-Q4,0.505733136
USA,2015-Q1,0.900484978
USA,2015-Q2,0.619405087
USA,2015-Q3,0.400245061
USA,2015-Q4,0.184479126
USA,2016-Q1,0.579519406
USA,2016-Q2,0.321124068
USA,2016-Q3,0.709390255
USA,2016-Q4,0.554299113
USA,2017-Q1,0.48689021
USA,2017-Q2,0.559872562
USA,2017-Q3,0.788524131
USA,2017-Q4,1.127046627
USA,2018-Q1,0.813409802
USA,2018-Q2,0.530825141
USA,2018-Q3,0.623697425
USA,2018-Q4,0.141644219
USA,2019-Q1,0.624318082
USA,2019-Q2,0.835145841
USA,2019-Q3,1.170001857
USA,2019-Q4,0.68187787
USA,2020-Q1,-1.316321672
USA,2020-Q2,-7.876784496
USA,2020-Q3,7.762279175
USA,2020-Q4,1.13351511
USA,2021-Q1,1.395816461
USA,2021-Q2,1.701891279
USA,2021-Q3,0.82505287
USA,2021-Q4,1.715755163
USA,2022-Q1,-0.254798627
USA,2022-Q2,0.156547002
USA,2022-Q3,0.721899555
USA,2022-Q4,0.690240389
USA,2023-Q1,0.723850896
USA,2023-Q2,0.627871959
USA,2023-Q3,1.153606039
USA,2023-Q4,0.844057147
USA,2024-Q1,0.209861343
USA,2024-Q2,0.885486294
USA,2024-Q3,0.824778022
USA,2024-Q4,0.459874686
USA,2025-Q1,-0.162516404
USA,2025-Q2,0.945999717
USA,2025-Q3,1.076346213
USA,2025-Q4,0.120344611
