"Variable","Shock","Horizon","Mean","Median","Lower_90","Lower_68","Upper_68","Upper_90"
"real_house_price_growth","saving_rate",17,-0.000472791401005557,-0.000405493417954505,-0.10478237548075,-0.0562055508376859,0.0551973683476059,0.102692492364301
"real_house_price_growth","saving_rate",18,-0.000302922067832758,-0.000517160450284384,-0.103850477806108,-0.0551932510546482,0.0552408120065297,0.100982315763483
"real_house_price_growth","saving_rate",19,-0.000183447767723777,-0.000341266663237358,-0.0947180330805323,-0.0497498921487454,0.0498325677570747,0.0934866681260796
"real_house_price_growth","saving_rate",20,-8.26654867969674e-05,-0.000295812009119792,-0.0928723697854914,-0.0485777487288592,0.0486062918073651,0.0923026687310549
"real_house_price_growth","saving_rate",21,1.89505524674016e-06,-0.000336955447340907,-0.0872627464916671,-0.0454963236278621,0.0452811713728483,0.0875469563992617
"real_house_price_growth","policy_rate",1,0.0235063990455243,0.0252002182006165,-0.635935435402163,-0.394749266358217,0.440319959622277,0.668807992749771
"real_house_price_growth","policy_rate",2,-0.0657153243792564,-0.0700143998336269,-0.492356962465829,-0.337237049507238,0.206486285813393,0.373215199336923
"real_house_price_growth","policy_rate",3,0.225620163437217,0.223715707658016,-0.146154063315261,-0.00511289580274733,0.459401502435451,0.601422455914738
"real_house_price_growth","policy_rate",4,0.127030738131011,0.123380954841911,-0.144958047100763,-0.0407951030864003,0.295094876048166,0.413652409455374
"real_house_price_growth","policy_rate",5,0.10714090923182,0.102221338299669,-0.136945310375646,-0.0426579027924251,0.257642865612079,0.36737174594255
"real_house_price_growth","policy_rate",6,0.0277105982332173,0.0244796519188001,-0.173011936225715,-0.0952882605389607,0.148954029690883,0.2396346186553
"real_house_price_growth","policy_rate",7,0.114719338247748,0.111723408926622,-0.071110469678602,0.00287129840589286,0.224455099848709,0.312248915217201
"real_house_price_growth","policy_rate",8,0.0466968749124984,0.0446014422966674,-0.122809752933943,-0.0546786719070045,0.146875825220043,0.2244080873175
"real_house_price_growth","policy_rate",9,0.0410650566523736,0.0391788318416972,-0.103606662475854,-0.0444633614196029,0.126205666853885,0.192485201607958
"real_house_price_growth","policy_rate",10,-0.0108772639451892,-0.0119181317535827,-0.143854729741387,-0.0889686063186305,0.0659441294225153,0.126034638891818
"real_house_price_growth","policy_rate",11,0.0276446982792754,0.0270290835707189,-0.096576223493389,-0.0435413498706273,0.0986569693073488,0.153530978092698
