"Variable","Shock","Horizon","Mean","Median","Lower_90","Lower_68","Upper_68","Upper_90"
"gdp_growth","policy_rate",21,0.00184686418021184,0.000918503424226742,-0.0247740494031438,-0.0122912039410569,0.0153539586021183,0.0314057222388152
"gdp_growth","interest_burden",1,0.00660659422437665,0.00760512866269432,-0.765788952100713,-0.474903733102796,0.480822171934687,0.77461811875284
"gdp_growth","interest_burden",2,0.00161904481670459,0.00226252968730422,-0.272381234187727,-0.172291703143371,0.172073283491023,0.28114469314673
"gdp_growth","interest_burden",3,0.00178850086295814,0.00215837193874684,-0.188181546684164,-0.111718799436363,0.113610578238758,0.185824281163666
"gdp_growth","interest_burden",4,0.000546697681806238,0.00125161154398464,-0.137858089383244,-0.0816101644240146,0.0825624240552881,0.139297828169797
"gdp_growth","interest_burden",5,0.00129447048797935,0.00231935191628041,-0.138946353591109,-0.0815684063068578,0.083849961933659,0.139652406276397
"gdp_growth","interest_burden",6,0.00121737862411262,0.00180746575195631,-0.0938417609900086,-0.0550690162097483,0.0574772553525879,0.0964638017920134
"gdp_growth","interest_burden",7,0.00122120619950837,0.00170776838972116,-0.0946076073872814,-0.0555606186608509,0.0573071565140496,0.0984238392012023
"gdp_growth","interest_burden",8,0.00060226628384493,0.000106067533032763,-0.07334514486857,-0.0407685682632273,0.0425965827279951,0.0752033437990944
"gdp_growth","interest_burden",9,0.000875749841404692,0.000241678543440952,-0.0694905399077473,-0.038892634914515,0.040960608752417,0.0725046545865895
"gdp_growth","interest_burden",10,0.000622857969678373,0.00069737586776958,-0.0583250240804653,-0.0319077196859888,0.033626712483113,0.0598614701702001
